barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,_id_$oid
,PAGASA RIGATONI,0.19,0.19,0,1412,0,1,,0,,,,,,,,,,,,,0.19,PAGASA RIGATONI,,,0,,0,,,0,,,600f24970a720f053500002f
,PAGASA PAS,54.91,54.91,0,1414,0,17,,0,,,,,,,,,,,,,54.91,PAGASA PAS,,,0,,0,,,0,,,600f24970a720f053500002f
71100211474,Hidden Valley Original Ranch Dressing,13.16,13.16,0,1417,0,2,,0,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,,,HIDDEN VALLEY,,13.16,HVR DRESSI,,,0,,0,,,0,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,600f24970a720f053500002f
74682200294,R.W. Knudsen Organic Beet Juice,7.89,7.89,0,1420,0,1,,0,,,,,,,,,,,R.W. KNUDSEN,,7.89,KNUDSE JUICE BEET,,,0,,0,,,0,,,600f24970a720f053500002f
78000010367,7UP Lemon Lime Soda - 12 Pack Cans,8.99,8.99,0,1422,0,1,,0,,,,,,,,,,,7UP,,8.99,7UP SODA COOL PACK,,,0,,0,,,0,,,600f24970a720f053500002f
,GRANURO FETTUCCINE,0.19,0.19,0,1424,0,1,,0,,,,,,,,,,,,,0.19,GRANURO FETTUCCINE,,,0,,0,,,0,,,600f24970a720f053500002f
4090,Regular Spinach,3.04,3.04,0,1426,0,4,,0,,,,,,,,,,,,,3.04,GRANORO SP,,,0,,0,,,0,,,600f24970a720f053500002f
,Mozzarella Cheese,4.49,4.49,0,1429,0,1,,0,,,,,,,,,,,,,4.49,LUC CHESE MOZZARLA,,,0,,0,,,0,,,600f24970a720f053500002f
,SIG IC CRM SANDWCH,5,5,0,1431,0,1,,0,,,,,,,,,,,,,5,SIG IC CRM SANDWCH,,,0,,0,,,0,,,600f24970a720f053500002f
,LUC FRZN DSRT VAN,6.99,6.99,0,1433,0,1,,0,,,,,,,,,,,,,6.99,LUC FRZN DSRT VAN,,,0,,0,,,0,,,600f24970a720f053500002f
,MARIE CALLENDERS,6.99,6.99,0,1435,0,1,,0,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,0,,0,,,0,,MARIE CALLENDER'S POT PIE MULTI SERVE,600f24970a720f053500002f
,MARIE CALLENDERS,6.99,6.99,0,1437,0,1,,0,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,0,,0,,,0,,MARIE CALLENDER'S POT PIE MULTI SERVE,600f24970a720f053500002f
76840580750,Ben & Jerry's Chunky Monkey Non Dairy,5.99,5.99,0,1439,0,1,,0,,,,,,BEN AND JERRYS ICE CREAM,,,,,BEN AND JERRYS,,5.99,B&J CHUNKY MONKEY,,,0,,0,,,0,,BEN AND JERRYS ICE CREAM,600f24970a720f053500002f
11594404013,Hawaiian Onion Rings - Sweet Maui Flavored,1.49,1.49,0,1441,0,1,,0,,,,,,,,,,,HAWAIIAN,,1.49,SIG HAWAIIAN SWT,,,0,,0,,,0,,,600f24970a720f053500002f
,Boston Cream Cake 8 Inch 1 Layer,5,5,0,1443,0,1,,0,,,,,,,,,,,,,5,CAKE BOSTON,,,0,,0,,,0,,,600f24970a720f053500002f
,THOMAS PLAIN BAGL,5.79,5.79,0,1445,0,1,,0,,,,,,,,,,,THOMAS',,5.79,THOMAS PLAIN BAGL,,,0,,0,,,0,,,600f24970a720f053500002f
,LUC FRZN DSRT VAN,6.99,6.99,0,1450,0,1,,0,,,,,,,,,,,,,6.99,LUC FRZN DSRT VAN,,,0,,0,,,0,,,600f24970a720f053500002f
,MARIE CALLENDERS,6.99,6.99,0,1451,0,1,,0,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,0,,0,,,0,,MARIE CALLENDER'S POT PIE MULTI SERVE,600f24970a720f053500002f
,MARIE CALLENDERS,6.99,6.99,0,1452,0,1,,0,,,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,0,,0,,,0,,MARIE CALLENDER'S POT PIE MULTI SERVE,600f24970a720f053500002f
76840580750,Ben & Jerry's Chunky Monkey Non Dairy,5.99,5.99,0,1453,0,1,,0,,,,,,BEN AND JERRYS ICE CREAM,,,,,BEN AND JERRYS,,5.99,B&J CHUNKY MONKEY,,,0,,0,,,0,,BEN AND JERRYS ICE CREAM,600f24970a720f053500002f
11594404013,Hawaiian Onion Rings - Sweet Maui Flavored,1.49,1.49,0,1454,0,1,,0,,,,,,,,,,,HAWAIIAN,,1.49,SIG HAWAIIAN SWT,,,0,,0,,,0,,,600f24970a720f053500002f
,Boston Cream Cake 8 Inch 1 Layer,5,5,0,1455,0,1,,0,,,,,,,,,,,,,5,CAKE BOSTON,,,0,,0,,,0,,,600f24970a720f053500002f
,THOMAS PLAIN BAGL,5.79,5.79,0,1456,0,1,,0,,,,,,,,,,,THOMAS',,5.79,THOMAS PLAIN BAGL,,,0,,0,,,0,,,600f24970a720f053500002f
,90% Lean Ground Beef,6.3,6.3,0,1457,0,1,,0,,,,,,,,,,,,,6.3,90% LEAN GR BF,,,0,,0,,,0,,,600f24970a720f053500002f
,90% Lean Ground Beef,6.2,6.2,0,1458,0,1,,0,,,,,,,,,,,,,6.2,90% LEAN GR BF,,,0,,0,,,0,,,600f24970a720f053500002f
,90% Lean Ground Beef,6.35,6.35,0,1459,0,1,,0,,,,,,,,,,,,,6.35,90% LEAN GR BF,,,0,,0,,,0,,,600f24970a720f053500002f
,90% Lean Ground Beef,6.05,6.05,0,1460,0,1,,0,,,,,,,,,,,,,6.05,90% LEAN GR BF,,,0,,0,,,0,,,600f24970a720f053500002f
,JV CHEDDAR,79.84,79.84,0,1461,0,4,,0,,,,,,,,,,,JOHNSONVILLE,OSCAR MAYER SAUSAGE LINK,79.84,JV CHEDDAR,,,0,,0,,,0,,,600f24970a720f053500002f
,TF SUNFLOWER CRNCH,3.5,3.5,0,1463,0,1,,0,,,,,,,,,,,TAYLOR FARMS,,3.5,TF SUNFLOWER CRNCH,,,0,,0,,,0,,,600f24970a720f053500002f
4023,Flame Red Seedless Grapes,2.42,2.42,0,1464,0,1,,0,,,,,,,,,,,,,2.42,WT RED SDLS GRAPES,,,0,,0,,,0,,,600f24970a720f053500002f
4011,Yellow Bananas,0.8,0.8,0,1465,0,1,,0,,,,,,,,,,,,,0.8,BANANAS YELLOW,,,0,,0,,,0,,,600f24970a720f053500002f
,PF COOKIES,3,3,0,1466,0,1,,0,,,,,,,,,,,PEPPERIDGE FARM,,3,PF COOKIES,,,0,,0,,,0,,,600f24970a720f053500002f
,PEP FARM CCNT CKY,3,3,0,1467,0,1,,0,,,,,,,,,,,PEPPERIDGE FARM,,3,PEP FARM CCNT CKY,,,0,,0,,,0,,,600f24970a720f053500002f
,90% Lean Ground Beef,6.3,6.3,0,1475,0,1,,0,,,,,,,,,,,,,6.3,90% LEAN GR BF,,,0,,0,,,0,,,600f24970a720f053500002f
,90% Lean Ground Beef,6.2,6.2,0,1477,0,1,,0,,,,,,,,,,,,,6.2,90% LEAN GR BF,,,0,,0,,,0,,,600f24970a720f053500002f
,90% Lean Ground Beef,6.35,6.35,0,1479,0,1,,0,,,,,,,,,,,,,6.35,90% LEAN GR BF,,,0,,0,,,0,,,600f24970a720f053500002f
,90% Lean Ground Beef,6.05,6.05,0,1481,0,1,,0,,,,,,,,,,,,,6.05,90% LEAN GR BF,,,0,,0,,,0,,,600f24970a720f053500002f
,JV CHEDDAR,79.84,79.84,0,1483,0,4,,0,,,,,,,,,,,JOHNSONVILLE,OSCAR MAYER SAUSAGE LINK,79.84,JV CHEDDAR,,,0,,0,,,0,,,600f24970a720f053500002f
,TF SUNFLOWER CRNCH,3.5,3.5,0,1486,0,1,,0,,,,,,,,,,,TAYLOR FARMS,,3.5,TF SUNFLOWER CRNCH,,,0,,0,,,0,,,600f24970a720f053500002f
4023,Flame Red Seedless Grapes,2.42,2.42,0,1488,0,1,,0,,,,,,,,,,,,,2.42,WT RED SDLS GRAPES,,,0,,0,,,0,,,600f24970a720f053500002f
4011,Yellow Bananas,0.8,0.8,0,1490,0,1,,0,,,,,,,,,,,,,0.8,BANANAS YELLOW,,,0,,0,,,0,,,600f24970a720f053500002f
,PF COOKIES,3,3,0,1492,0,1,,0,,,,,,,,,,,PEPPERIDGE FARM,,3,PF COOKIES,,,0,,0,,,0,,,600f24970a720f053500002f
,PEP FARM CCNT CKY,3,3,0,1494,0,1,,0,,,,,,,,,,,PEPPERIDGE FARM,,3,PEP FARM CCNT CKY,,,0,,0,,,0,,,600f24970a720f053500002f
,Sparkling Peach,5,5,0,1496,0,2,,0,,,,,,,,,,,,,5,SPARKLING,,,0,,0,,,0,,,600f24970a720f053500002f
,GRAPE RASP,245,245,0,1499,0,14,,0,,,,,,,,,,,,,245,GRAPE RASP,,,0,,0,,,0,,,600f24970a720f053500002f
,SIG PASTA SHELL SM,1.25,1.25,0,1502,0,1,,0,,,,,,,,,,,,,1.25,SIG PASTA SHELL SM,,,0,,0,,,0,,,600f24970a720f053500002f
,SIG VNGRTT,9.96,9.96,0,1504,0,2,,0,,,,,,,,,,,,,9.96,SIG VNGRTT,,,0,,0,,,0,,,600f24970a720f053500002f
,SIG PASTA,10,10,0,1507,0,2,,0,,,,,,,,,,,,,10,SIG PASTA,,,0,,0,,,0,,,600f24970a720f053500002f
,SIG SHELL,20,20,0,1510,0,4,,0,,,,,,,,,,,,,20,SIG SHELL,,,0,,0,,,0,,,600f24970a720f053500002f
,SIG PASTA,11.25,11.25,0,1513,0,3,,0,,,,,,,,,,,,,11.25,SIG PASTA,,,0,,0,,,0,,,600f24970a720f053500002f
,CHEEZ IT C,25.16,25.16,0,1516,0,2,,0,,,,,,,,,,,CHEEZ-IT,,25.16,CHEEZ IT C,,,0,,0,,,0,,,600f24970a720f053500002f
41129411506,Classico Pasta Sauce - Light Asiago Romano Alfredo,3.49,3.49,0,1519,0,1,,0,,,,,,CLASSICO SAUCE,,,,,CLASSICO,,3.49,CLASSICO ALFRD ROM,,,0,,0,,,0,,CLASSICO SAUCE,600f24970a720f053500002f
,CLASSICO PSTA SCE,3.49,3.49,0,1521,0,1,,0,,,,,,CLASSICO SAUCE,,,,,CLASSICO,,3.49,CLASSICO PSTA SCE,,,0,,0,,,0,,CLASSICO SAUCE,600f24970a720f053500002f
,NBC CRCKR,15.96,15.96,0,1523,0,2,,0,,,,,,,,,,,NABISCO,,15.96,NBC CRCKR,,,0,,0,,,0,,,600f24970a720f053500002f
44000034030,Nabisco Oreo Double Stuf Sandwich Cookies - Chocolate,3.99,3.99,0,1526,0,1,,0,,,,,,,,,,,OREO,,3.99,NBC OREO CKY REG,,,0,,0,,,0,,,600f24970a720f053500002f
44000039905,Nabisco Soccer Ritz Crackers,3.99,3.99,0,1528,0,1,,0,,,,,,,,,,,RITZ,,3.99,NABISCO RITZ CRISP,,,0,,0,,,0,,,600f24970a720f053500002f
44000051051,RITZ Nabisco Sour Cream & Onion Toasted Chips,3.99,3.99,0,1530,0,1,,0,,,,,,,,,,,RITZ TOASTED CHIPS,ATHENOS PITA CHIPS,3.99,NBC RITZ TSTD CHPS,,,0,,0,,,0,,,600f24970a720f053500002f
48001154049,Knorr Homestyle Stock Beef Beef Concentrated Broth,6.76,6.76,0,1532,0,2,,0,,,,,,KNORR RECIPE MIXES,,,,,KNORR,,6.76,KNORR BF B,,,0,,0,,,0,,KNORR RECIPE MIXES,600f24970a720f053500002f
71100006681,Hidden Valley Original Ranch Dressing,5.49,5.49,0,1535,0,1,,0,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,,,HIDDEN VALLEY,,5.49,HVR DRESSING,,,0,,0,,,0,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,600f24970a720f053500002f
71142004089,"Arrowhead Mountain Spring Water, 16.9 Fl Oz, 32 Count",3.99,3.99,0,1537,0,1,,0,,,,,,,,,,,ARROWHEAD,CAPRI SUN ROARIN' WATERS BEVERAGE DRINK,3.99,ARROWHEAD WATER,,,0,,0,,,0,,,600f24970a720f053500002f
,Kettle Corn,35.91,35.91,0,1539,0,3,,0,,,,,,,,,,,,,35.91,KETTLE COR,,,0,,0,,,0,,,600f24970a720f053500002f
21000065127,Kraft Indulgence Creamy Blue Cheese Dressing,5.29,5.29,0,1542,0,1,,0,,,,,,KRAFT DRESSING - INDULGENCE,,,,,KRAFT,,5.29,KRAFT CRM CHS WHPD,,,0,,0,,,0,,KRAFT DRESSING - INDULGENCE,600f24970a720f053500002f
,LUC EGGS LARGE AA,3.49,3.49,0,1544,0,1,,0,,,,,,,,,,,,,3.49,LUC EGGS LARGE AA,,,0,,0,,,0,,,600f24970a720f053500002f
,LUC CHESE MED CHED,7.99,7.99,0,1546,0,1,,0,,,,,,,,,,,CHEESE,,7.99,LUC CHESE MED CHED,,,0,,0,,,0,,,600f24970a720f053500002f
,LUC PARMSAN CEEESE,3.19,3.19,0,1548,0,1,,0,,,,,,,,,,,,,3.19,LUC PARMSAN CEEESE,,,0,,0,,,0,,,600f24970a720f053500002f
44700098752,Oscar Mayer Lunchables Mexican Style Chicken Tacos with Tortillas Cheese Shreds & Churro Cookies,7.99,7.99,0,1550,0,1,,0,,,,,,LUNCHABLES LUNCH COMBINATIONS - TRAY,,,,,LUNCHABLES,,7.99,LUC CHESE MEXICAN,,,0,,0,,,0,,LUNCHABLES LUNCH COMBINATIONS - TRAY,600f24970a720f053500002f
,LUC MILK 1,11.96,11.96,0,1552,0,2,,0,,,,,,,,,,,,,11.96,LUC MILK 1,,,0,,0,,,0,,,600f24970a720f053500002f
,2% Reduced Fat Milk,2.84,2.84,0,1555,0,1,,0,,,,,,,,,,,,,2.84,LUCERNE MILK 2% RF,,,0,,0,,,0,,,600f24970a720f053500002f
,SIG FRIES,11.96,11.96,0,1557,0,2,,0,,,,,,,,,,,,,11.96,SIG FRIES,,,0,,0,,,0,,,600f24970a720f053500002f
,EDWARDS PIE PREMIU,11.49,11.49,0,1560,0,1,,0,,,,,,,,,,,EDWARDS,,11.49,EDWARDS PIE PREMIU,,,0,,0,,,0,,,600f24970a720f053500002f
,NSTLE TOLL HOUSE,3.5,3.5,0,1562,0,1,,0,,,,,,,,,,,TOLL HOUSE,BAKER'S CHOCOLATE,3.5,NSTLE TOLL HOUSE,,,0,,0,,,0,,,600f24970a720f053500002f
,NESTLE CHC,14,14,0,1564,0,2,,0,,,,,,,,,,,NESTLE,,14,NESTLE CHC,,,0,,0,,,0,,,600f24970a720f053500002f
50000274444,Nestle Chocolate Chip Cookie Dough,3.5,3.5,0,1567,0,1,,0,,,,,,,,,,,NESTLE,,3.5,NSTLE CHOC CHIP PN,,,0,,0,,,0,,,600f24970a720f053500002f
,SEL BUNS,11.45,11.45,0,1569,0,5,,0,,,,,,,,,,,SCHWEBEL'S,,11.45,SEL BUNS,,,0,,0,,,0,,,600f24970a720f053500002f
,Apple Turnovers,4.49,4.49,0,1572,0,1,,0,,,,,,,,,,,,,4.49,TURNOVER APPLE 4CT,,,0,,0,,,0,,,600f24970a720f053500002f
,THOMAS CINN RSN BR,4.99,4.99,0,1574,0,1,,0,,,,,,,,,,,,,4.99,THOMAS CINN RSN BR,,,0,,0,,,0,,,600f24970a720f053500002f
72220001808,Franz Family Bakeries Hamburger Buns,2.99,2.99,0,1576,0,1,,0,,,,,,,,,,,FRANZ,,2.99,FRANZ HMBGR BUNS,,,0,,0,,,0,,,600f24970a720f053500002f
,Hot Dog Buns,2.99,2.99,0,1578,0,1,,0,,,,,,,,,,,,,2.99,HOT DOG BUNS,,,0,,0,,,0,,,600f24970a720f053500002f
,USDA Choice Boneless Beef Loin Tri Tip Steak,16.14,16.14,0,1580,0,1,,0,,,,,,,,,,,,,16.14,BF LOIN TIP STK,,,0,,0,,,0,,,600f24970a720f053500002f
,USDA Choice Boneless Beef Loin Tri Tip Steak,16.62,16.62,0,1582,0,1,,0,,,,,,,,,,,,,16.62,BF TRI TIP STK,,,0,,0,,,0,,,600f24970a720f053500002f
,BF TRI TIP STK,14.74,14.74,0,1584,0,1,,0,,,,,,,,,,,,,14.74,BF TRI TIP STK,,,0,,0,,,0,,,600f24970a720f053500002f
,80% GR BF 20% FAT,9.08,9.08,0,1586,0,1,,0,,,,,,,,,,,,,9.08,80% GR BF 20% FAT,,,0,,0,,,0,,,600f24970a720f053500002f
,Pork Loin Center Rib Chops,9.28,9.28,0,1588,0,1,,0,,,,,,,,,,,,,9.28,PK LN RIB CHOP CLB,,,0,,0,,,0,,,600f24970a720f053500002f
,Assorted Pork Loin Chops,6.85,6.85,0,1590,0,1,,0,,,,,,,,,,,,,6.85,PK CHOPS ASTD,,,0,,0,,,0,,,600f24970a720f053500002f
,FARMS SAUSAGE,17.5,17.5,0,1592,0,5,,0,,,,,,,,,,,,,17.5,FARMS SAUSAGE,,,0,,0,,,0,,,600f24970a720f053500002f
,FF CHKN ST,31.96,31.96,0,1595,0,2,,0,,,,,,,,,,,,,31.96,FF CHKN ST,,,0,,0,,,0,,,600f24970a720f053500002f
,JD SAUSAGE,95.84,95.84,0,1598,0,4,,0,,,,,,,,,,,JIMMY DEAN,OSCAR MAYER SAUSAGE LINK,95.84,JD SAUSAGE,,,0,,0,,,0,,,600f24970a720f053500002f
,Chicken Broth,31.96,31.96,0,1601,0,2,,0,,,,,,,,,,,,,31.96,KOCH CKN B,,,0,,0,,,0,,,600f24970a720f053500002f
,PORK SAUSAGE ROLL,5.99,5.99,0,1604,0,1,,0,,,,,,,,,,,,,5.99,PORK SAUSAGE ROLL,,,0,,0,,,0,,,600f24970a720f053500002f
,Pork Sausage,5.99,5.99,0,1606,0,1,,0,,,,,,,,,,,,,5.99,PORK SAUSAGE RULL,,,0,,0,,,0,,,600f24970a720f053500002f
,SIG CLAMSHELL50/50,4.99,4.99,0,1608,0,1,,0,,,,,,,,,,,,,4.99,SIG CLAMSHELL50/50,,,0,,0,,,0,,,600f24970a720f053500002f
,Romaine Hearts,2.99,2.99,0,1610,0,1,,0,,,,,,,,,,,,,2.99,ROMAINE HEARTS 3CT,,,0,,0,,,0,,,600f24970a720f053500002f
,Roasted Salted Mixed Nuts,2.99,2.99,0,1612,0,1,,0,,,,,,,,,,,,,2.99,RSTD & SALTED NUTS,,,0,,0,,,0,,,600f24970a720f053500002f
4061,Iceberg Lettuce,1.49,1.49,0,1614,0,1,,0,,,,,,,,,,,,,1.49,ICEBERG LETTUCE,,,0,,0,,,0,,,600f24970a720f053500002f
,Yellow Bell Pepper,15,15,0,1616,0,3,,0,,,,,,,,,,,,,15,YELLOW BEL,,,0,,0,,,0,,,600f24970a720f053500002f
,Strawberries,7.98,7.98,0,1619,0,2,,0,,,,,,,,,,,,,7.98,STRAWBERRI,,,0,,0,,,0,,,600f24970a720f053500002f
71840205009,Marie's Coleslaw Dressing,14,14,0,1622,0,2,,0,,,,,,,,,,,MARIE'S,,14,MARIES COL,,,0,,0,,,0,,,600f24970a720f053500002f
77661137833,Litehouse Sweet Onion With Dijon Dressing & Marinade,3.99,3.99,0,1625,0,1,,0,,,,,,,,,,,LITEHOUSE,,3.99,LITEHSE SWT ON DRS,,,0,,0,,,0,,,600f24970a720f053500002f
77661120460,Litehouse Freeze Dried Italian Blend,3.99,3.99,0,1627,0,1,,0,,,,,,,,,,,LITEHOUSE,A.1. DRY RUB,3.99,LITEHOUSE ITALIAN,,,0,,0,,,0,,,600f24970a720f053500002f
,KIT KAT BUNN,13.48,13.48,0,1629,0,2,,0,,,,,,,,,,,KIT KAT,,13.48,KIT KAT BUNN,,,0,,0,,,0,,,600f24970a720f053500002f
,KIT KAT BUNN,13.48,13.48,0,1632,0,2,,0,,,,,,,,,,,KIT KAT,,13.48,KIT KAT BUNN,,,0,,0,,,0,,,600f24970a720f053500002f
34000056644,Cadbury Easter Mini Eggs Candy,10.48,10.48,0,1635,0,1,,0,,,,,,,,,,,CADBURY,,10.48,CADBURY EGG,,,0,,0,,,0,,,600f24970a720f053500002f
,LEGO FRIENDS,5.58,5.58,0,1637,0,1,,0,,,,,,,,,,,,,5.58,LEGO FRIENDS,,,0,,0,,,0,,,600f24970a720f053500002f
,Lean Ground Beef,3.49,3.49,0,1639,0,1,,0,,,,,,,,,,,,,3.49,LEGD 71026,,,0,,0,,,0,,,600f24970a720f053500002f
,ACTN FIGURES,7.96,7.96,0,1641,0,2,,0,,,,,,,,,,,,,7.96,ACTN FIGURES,,,0,,0,,,0,,,600f24970a720f053500002f
,KINDR JOY E,8.73,8.73,0,1644,0,1,,0,,,,,,,,,,,,,8.73,KINDR JOY E,,,0,,0,,,0,,,600f24970a720f053500002f
,KINDER JOY E 1 50 F,0,0,0,1646,0,1,,0,,,,,,,,,,,,,,KINDER JOY E 1 50 F,,,0,,0,,,0,,,600f24970a720f053500002f
,SPAPKLING 1,100,100,0,1648,0,10,,0,,,,,,,,,,,,,100,SPAPKLING 1,,,0,,0,,,0,,,600f24970a720f053500002f
,SPARKLING I,100,100,0,1651,0,10,,0,,,,,,,,,,,SPARKLING ICE,,100,SPARKLING I,,,0,,0,,,0,,,600f24970a720f053500002f
,LEGO 41165,15.99,15.99,0,1654,0,1,,0,,,,,,,,,,,,,15.99,LEGO 41165,,,0,,0,,,0,,,600f24970a720f053500002f
,Tucks Pads,3.99,3.99,0,1656,0,1,,0,,,,,,,,,,,,,3.99,GAME PADS,,,0,,0,,,0,,,600f24970a720f053500002f
,Tucks Pads,3.99,3.99,0,1658,0,1,,0,,,,,,,,,,,,,3.99,GAME PADS,,,0,,0,,,0,,,600f24970a720f053500002f
,Tucks Pads,3.99,3.99,0,1660,0,1,,0,,,,,,,,,,,,,3.99,GAME PADS,,,0,,0,,,0,,,600f24970a720f053500002f
,Kids Trolls Mouthwash,11.24,11.24,0,1662,0,1,,0,,,,,,,,,,,,,11.24,KIDS HIGH,,,0,,0,,,0,,,600f24970a720f053500002f
,MODEL,14.99,14.99,0,1664,0,1,,0,,,,,,,,,,,,,14.99,MODEL,,,0,,0,,,0,,,600f24970a720f053500002f
,DOG PILE GM,8.99,8.99,0,1666,0,1,,0,,,,,,,,,,,,,8.99,DOG PILE GM,,,0,,0,,,0,,,600f24970a720f053500002f
,CK BEAR CRDS,7.96,7.96,0,1668,0,2,,0,,,,,,,,,,,BEAR CREEK COUNTRY KITCHENS,,7.96,CK BEAR CRDS,,,0,,0,,,0,,,600f24970a720f053500002f
,WOOD CUTOUT,2.23,2.23,0,1671,0,1,,0,,,,,,,,,,,,,2.23,WOOD CUTOUT,,,0,,0,,,0,,,600f24970a720f053500002f
,ART/CRFT SUP,4.79,4.79,0,1673,0,1,,0,,,,,,,,,,,,,4.79,ART/CRFT SUP,,,0,,0,,,0,,,600f24970a720f053500002f
,SEA/NON-BASC,7.46,7.46,0,1675,0,2,,0,,,,,,,,,,,,,7.46,SEA/NON-BASC,,,0,,0,,,0,,,600f24970a720f053500002f
,PET CARRIER,16.76,16.76,0,1678,0,2,,0,,,,,,,,,,,,,16.76,PET CARRIER,,,0,,0,,,0,,,600f24970a720f053500002f
,WATER COLORS,5.24,5.24,0,1681,0,2,,0,,,,,,,,,,,,,5.24,WATER COLORS,,,0,,0,,,0,,,600f24970a720f053500002f
,Lobster Tails,1,1,0,1684,0,1,,0,,,,,,,,,,,,,1,TIGER TAILS,,,0,,0,,,0,,,600f24970a720f053500002f
,GEOMETRY SET,5.19,5.19,0,1686,0,1,,0,,,,,,,,,,,,,5.19,GEOMETRY SET,,,0,,0,,,0,,,600f24970a720f053500002f
,20CT MARKERS,3.51,3.51,0,1688,0,1,,0,,,,,,,,,,,,,3.51,20CT MARKERS,,,0,,0,,,0,,,600f24970a720f053500002f
,TOPFLIGHT,1.99,1.99,0,1690,0,1,,0,,,,,,,,,,,TOP FLIGHT,,1.99,TOPFLIGHT,,,0,,0,,,0,,,600f24970a720f053500002f
,MEMO BOOK,1.99,1.99,0,1692,0,1,,0,,,,,,,,,,,,,1.99,MEMO BOOK,,,0,,0,,,0,,,600f24970a720f053500002f
,BOOKSTORE,9.95,9.95,0,1694,0,1,,0,,,,,,,,,,,,,9.95,BOOKSTORE,,,0,,0,,,0,,,600f24970a720f053500002f
,Magic Grow Capsules,12,12,0,1696,0,4,,0,,,,,,,,,,,,,12,GROW CAPSULS,,,0,,0,,,0,,,600f24970a720f053500002f
,BLASTERS,2,2,0,1699,0,1,,0,,,,,,,,,,,,,2,BLASTERS,,,0,,0,,,0,,,600f24970a720f053500002f
,SOLDIERS,1,1,0,1701,0,1,,0,,,,,,,,,,,,,1,SOLDIERS,,,0,,0,,,0,,,600f24970a720f053500002f
,NOVELTY TOY,3,3,0,1703,0,1,,0,,,,,,,,,,,,,3,NOVELTY TOY,,,0,,0,,,0,,,600f24970a720f053500002f
,PRSL JELLY B,3.37,3.37,0,1705,0,1,,0,,,,,,,,,,,JELLY BELLY,,3.37,PRSL JELLY B,,,0,,0,,,0,,,600f24970a720f053500002f
,BEN JERRYS I,5.59,5.59,0,1707,0,1,,0,,,,,,BEN AND JERRYS ICE CREAM,,,,,BEN AND JERRYS,,5.59,BEN JERRYS I,,,0,,0,,,0,,BEN AND JERRYS ICE CREAM,600f24970a720f053500002f
,BEN JERRYS I,5.59,5.59,0,1709,0,1,,0,,,,,,BEN AND JERRYS ICE CREAM,,,,,BEN AND JERRYS,,5.59,BEN JERRYS I,,,0,,0,,,0,,BEN AND JERRYS ICE CREAM,600f24970a720f053500002f
,BEN JERRYS I,5.59,5.59,0,1711,0,1,,0,,,,,,BEN AND JERRYS ICE CREAM,,,,,BEN AND JERRYS,,5.59,BEN JERRYS I,,,0,,0,,,0,,BEN AND JERRYS ICE CREAM,600f24970a720f053500002f
,REESES PIECE,0.99,0.99,0,1713,0,1,,0,,,,,,,,,,,REESE'S,,0.99,REESES PIECE,,,0,,0,,,0,,,600f24970a720f053500002f
,MOUNTAIN DE,53.97,53.97,0,1715,0,3,,0,,,,,,,,,,,,,53.97,MOUNTAIN DE,,,0,,0,,,0,,,600f24970a720f053500002f
,SPARKLING I,47.96,47.96,0,1718,0,2,,0,,,,,,,,,,,SPARKLING ICE,,47.96,SPARKLING I,,,0,,0,,,0,,,600f24970a720f053500002f
767707013299,Kerrygold Mild Shredded Cheddar Cheese,12,12,0,1721,0,2,,0,,,,,,,,,,,KERRYGOLD,,12,KRO SHRED CH,,,0,,0,,,0,,,600f24970a720f053500002f
71430000724,Dole Chopped Sunflower Crunch Salad Kit,17.96,17.96,0,1724,0,2,,0,,,,,,,,,,,DOLE,,17.96,DOLE SALAD K,,,0,,0,,,0,,,600f24970a720f053500002f
767707013299,Kerrygold Mild Shredded Cheddar Cheese,12,12,0,1727,0,2,,0,,,,,,,,,,,KERRYGOLD,,12,KRO SHRED CH,,,0,,0,,,0,,,600f24970a720f053500002f
,REESES PB CU,6,6,0,1730,0,2,,0,,,,,,,,,,,REESE'S,,6,REESES PB CU,,,0,,0,,,0,,,600f24970a720f053500002f
